funcname,starttime,endtime,executiontime
unrealised_return_stock,1720872671.8536246,1720872671.8617885,0.008163928985595703
unrealised_return_stock_percent,1720872671.8536246,1720872671.8666267,0.013002157211303711
profit_stock_now,1720872669.2750902,1720872671.8716276,2.5965373516082764
yahoo_stock_last_price,1720872671.8746214,1720872673.248527,1.3739056587219238
yahoo_data,1720872671.8746214,1720872673.249572,1.374950647354126
yahoo_stock_last_price,1720872673.2505677,1720872673.4171236,0.16655588150024414
yahoo_data,1720872673.2505677,1720872673.419143,0.16857528686523438
average_cost_per_share,1720872673.4361217,1720872673.4411206,0.004998922348022461
average_cost_per_share,1720872673.4424407,1720872673.4481227,0.0056819915771484375
average_cost_per_share,1720872673.4491212,1720872673.4551191,0.005997896194458008
average_cost_per_share,1720872673.4561577,1720872673.4611235,0.004965782165527344
average_cost_per_share,1720872673.462124,1720872673.4671211,0.0049970149993896484
average_cost_per_share,1720872673.4712217,1720872673.4771228,0.0059010982513427734
stock_weight,1720872673.4701195,1720872673.4811237,0.011004209518432617
average_cost_per_share,1720872673.48443,1720872673.4893837,0.004953622817993164
stock_weight,1720872673.4821572,1720872673.4921238,0.009966611862182617
average_cost_per_share,1720872673.4941993,1720872673.4991229,0.004923582077026367
stock_weight,1720872673.4921238,1720872673.5021217,0.009997844696044922
average_cost_per_share,1720872673.5052423,1720872673.5111241,0.005881786346435547
stock_weight,1720872673.5041533,1720872673.514124,0.009970664978027344
average_cost_per_share,1720872673.5171268,1720872673.5211208,0.003993988037109375
stock_weight,1720872673.5152168,1720872673.5231204,0.007903575897216797
yahoo_stock_last_price,1720872673.548122,1720872673.6476343,0.09951233863830566
stock_weight_now,1720872673.5431209,1720872673.6515682,0.10844731330871582
yahoo_stock_last_price,1720872673.6595547,1720872673.6956851,0.036130428314208984
stock_weight_now,1720872673.6535094,1720872673.6996777,0.04616832733154297
yahoo_stock_last_price,1720872673.7106805,1720872673.7592175,0.04853701591491699
stock_weight_now,1720872673.7006834,1720872673.7652295,0.06454610824584961
yahoo_stock_last_price,1720872673.7782114,1720872673.8938222,0.11561083793640137
stock_weight_now,1720872673.7685304,1720872673.8968549,0.1283245086669922
yahoo_stock_last_price,1720872673.9055407,1720872673.9976394,0.09209871292114258
stock_weight_now,1720872673.898571,1720872674.0016437,0.1030726432800293
realised_return_stock,1720872674.0046418,1720872674.0106418,0.006000041961669922
realised_return_stock,1720872674.0117254,1720872674.0156407,0.003915309906005859
realised_return_stock,1720872674.0166402,1720872674.02086,0.004219770431518555
realised_return_stock,1720872674.0218003,1720872674.024426,0.002625703811645508
realised_return_stock,1720872674.0258257,1720872674.0281577,0.002331972122192383
realised_return_stock_percent,1720872674.0296824,1720872674.0337949,0.0041124820709228516
realised_return_stock_percent,1720872674.0347755,1720872674.0402439,0.0054683685302734375
realised_return_stock_percent,1720872674.0423715,1720872674.0453823,0.0030107498168945312
realised_return_stock_percent,1720872674.046445,1720872674.049382,0.0029370784759521484
realised_return_stock_percent,1720872674.0504372,1720872674.0533855,0.002948284149169922
average_cost_per_share,1720872674.0593803,1720872674.0643811,0.0050008296966552734
unrealised_return_stock,1720872674.0563812,1720872674.0660636,0.009682416915893555
average_cost_per_share,1720872674.071382,1720872674.0792115,0.007829427719116211
unrealised_return_stock,1720872674.0674071,1720872674.0803638,0.012956619262695312
average_cost_per_share,1720872674.0872128,1720872674.0932117,0.005998849868774414
unrealised_return_stock,1720872674.0822115,1720872674.094523,0.012311458587646484
average_cost_per_share,1720872674.1002126,1720872674.10821,0.007997512817382812
unrealised_return_stock,1720872674.0952098,1720872674.1095092,0.014299392700195312
average_cost_per_share,1720872674.1172125,1720872674.1252124,0.007999897003173828
unrealised_return_stock,1720872674.1112115,1720872674.1262112,0.014999628067016602
average_cost_per_share,1720872674.1342175,1720872674.1462123,0.01199483871459961
unrealised_return_stock,1720872674.1282165,1720872674.148279,0.02006244659423828
unrealised_return_stock_percent,1720872674.1282165,1720872674.154212,0.025995492935180664
average_cost_per_share,1720872674.1612115,1720872674.167212,0.006000518798828125
unrealised_return_stock,1720872674.1564617,1720872674.168212,0.011750221252441406
unrealised_return_stock_percent,1720872674.1564617,1720872674.1752114,0.018749713897705078
average_cost_per_share,1720872674.1812115,1720872674.1892114,0.007999897003173828
unrealised_return_stock,1720872674.1762109,1720872674.1902142,0.014003276824951172
unrealised_return_stock_percent,1720872674.1762109,1720872674.1997797,0.02356886863708496
average_cost_per_share,1720872674.2072139,1720872674.2162156,0.009001731872558594
unrealised_return_stock,1720872674.2012115,1720872674.2172143,0.016002893447875977
unrealised_return_stock_percent,1720872674.2012115,1720872674.2262113,0.02499985694885254
average_cost_per_share,1720872674.2362113,1720872674.247362,0.011150598526000977
unrealised_return_stock,1720872674.2286417,1720872674.2492127,0.020570993423461914
unrealised_return_stock_percent,1720872674.2286417,1720872674.255211,0.026569366455078125
portfolio_summary,1720872671.8746214,1720872674.2742128,2.3995914459228516
yahoo_stock_last_price,1720872674.298216,1720872674.3597977,0.06158161163330078
yahoo_stock_last_price,1720872674.3615866,1720872674.4200022,0.05841565132141113
load_data,1720873461.9107018,1720873461.962713,0.05201125144958496
tickers,1720873462.0407033,1720873462.0457013,0.004997968673706055
tickers,1720873462.0487032,1720873462.0527024,0.003999233245849609
tickers,1720873462.0537121,1720873462.055701,0.0019888877868652344
load_data,1720873462.3627033,1720873462.3737013,0.010998010635375977
tickers,1720873462.4718165,1720873462.4748187,0.003002166748046875
tickers,1720873462.476818,1720873462.4788153,0.001997232437133789
tickers,1720873462.4798186,1720873462.4848368,0.0050182342529296875
yahoo_stock_last_price,1720873462.5454295,1720873465.6683397,3.122910261154175
yahoo_stock_last_price,1720873462.134704,1720873465.66234,3.5276358127593994
yahoo_data,1720873462.5454295,1720873465.676341,3.1309115886688232
yahoo_data,1720873462.134704,1720873465.676341,3.5416369438171387
server_price_data,1720873462.1197011,1720873465.6783419,3.558640718460083
server_price_data,1720873462.5319026,1720873465.6793401,3.147437572479248
profit_per_transaction,1720873465.6853464,1720873465.686342,0.000995635986328125
profit_per_transaction,1720873465.6873426,1720873465.6873426,0.0
profit_per_transaction,1720873465.6873426,1720873465.6883435,0.0010008811950683594
profit_per_transaction,1720873465.6893425,1720873465.6893425,0.0
profit_per_transaction,1720873465.6903417,1720873465.6903417,0.0
profit_per_transaction,1720873465.6903417,1720873465.6903417,0.0
profit_per_transaction,1720873465.6903417,1720873465.6903417,0.0
profit_per_transaction,1720873465.6913412,1720873465.6913412,0.0
profit_per_transaction,1720873465.6913412,1720873465.6913412,0.0
profit_per_transaction,1720873465.6923418,1720873465.6923418,0.0
profit_per_transaction,1720873465.6923418,1720873465.6923418,0.0
profit_per_transaction,1720873465.6933413,1720873465.6933413,0.0
profit_per_transaction,1720873465.6943538,1720873465.6943538,0.0
profit_per_transaction,1720873465.6943538,1720873465.6943538,0.0
profit_per_transaction,1720873465.696342,1720873465.696342,0.0
profit_per_transaction,1720873465.699343,1720873465.7003422,0.0009992122650146484
profit_per_transaction,1720873465.70134,1720873465.70134,0.0
profit_per_transaction,1720873465.70134,1720873465.70134,0.0
profit_per_transaction,1720873465.7033415,1720873465.7033415,0.0
profit_per_transaction,1720873465.7043438,1720873465.7043438,0.0
profit_per_transaction,1720873465.7053397,1720873465.7053397,0.0
profit_per_transaction,1720873465.706343,1720873465.706343,0.0
profit_per_transaction,1720873465.7073412,1720873465.7073412,0.0
profit_per_transaction,1720873465.7083428,1720873465.7083428,0.0
profit_per_transaction,1720873465.7093403,1720873465.7093403,0.0
profit_per_transaction,1720873465.7103398,1720873465.7113416,0.0010018348693847656
profit_per_transaction,1720873465.7113416,1720873465.7113416,0.0
profit_per_transaction,1720873465.7133577,1720873465.7133577,0.0
profit_per_transaction,1720873465.715342,1720873465.715342,0.0
profit_per_transaction,1720873465.7163575,1720873465.7163575,0.0
profit_per_transaction,1720873465.7173417,1720873465.7173417,0.0
profit_per_transaction,1720873465.7183418,1720873465.7183418,0.0
profit_per_transaction,1720873465.71934,1720873465.71934,0.0
profit_per_transaction,1720873465.7203445,1720873465.7203445,0.0
profit_per_transaction,1720873465.7213414,1720873465.7213414,0.0
profit_per_transaction,1720873465.7233427,1720873465.7233427,0.0
profit_per_transaction,1720873465.7253401,1720873465.7253401,0.0
profit_per_transaction,1720873465.7253401,1720873465.7253401,0.0
profit_per_transaction,1720873465.7273397,1720873465.7273397,0.0
profit_per_transaction,1720873465.7263415,1720873465.7263415,0.0
profit_per_transaction,1720873465.7283423,1720873465.7293427,0.0010004043579101562
profit_per_transaction,1720873465.7293427,1720873465.7293427,0.0
profit_per_transaction,1720873465.7303407,1720873465.7303407,0.0
profit_per_transaction,1720873465.732343,1720873465.732343,0.0
profit_per_transaction,1720873465.732343,1720873465.732343,0.0
profit_per_transaction,1720873465.7333455,1720873465.7333455,0.0
profit_per_transaction,1720873465.7353551,1720873465.7353551,0.0
profit_per_transaction,1720873465.7353551,1720873465.7353551,0.0
profit_per_transaction,1720873465.7363436,1720873465.7363436,0.0
profit_per_transaction,1720873465.73834,1720873465.73834,0.0
profit_per_transaction,1720873465.7393396,1720873465.7393396,0.0
profit_per_transaction,1720873465.7403395,1720873465.7403395,0.0
profit_per_transaction,1720873465.7413397,1720873465.7413397,0.0
profit_per_transaction,1720873465.7423413,1720873465.7423413,0.0
profit_per_transaction,1720873465.744342,1720873465.744342,0.0
profit_per_transaction,1720873465.744342,1720873465.744342,0.0
profit_per_transaction,1720873465.7463408,1720873465.7463408,0.0
profit_per_transaction,1720873465.7473428,1720873465.7483404,0.0009975433349609375
profit_per_transaction,1720873465.7494113,1720873465.7494113,0.0
profit_per_transaction,1720873465.7513413,1720873465.7513413,0.0
profit_per_transaction,1720873465.7523415,1720873465.7523415,0.0
profit_per_transaction,1720873465.7533476,1720873465.7533476,0.0
profit_per_transaction,1720873465.7543564,1720873465.7543564,0.0
profit_per_transaction,1720873465.7553413,1720873465.7553413,0.0
profit_per_transaction,1720873465.7563431,1720873465.7563431,0.0
profit_per_transaction,1720873465.7573419,1720873465.7573419,0.0
profit_per_transaction,1720873465.7573419,1720873465.758343,0.001001119613647461
profit_per_transaction,1720873465.758343,1720873465.758343,0.0
profit_per_transaction,1720873465.7593424,1720873465.7593424,0.0
profit_per_transaction,1720873465.760343,1720873465.760343,0.0
profit_per_transaction,1720873465.760343,1720873465.760343,0.0
profit_per_transaction,1720873465.761342,1720873465.761342,0.0
profit_per_transaction,1720873465.762343,1720873465.762343,0.0
profit_per_transaction,1720873465.763342,1720873465.763342,0.0
profit_per_transaction,1720873465.763342,1720873465.763342,0.0
profit_per_transaction,1720873465.7643404,1720873465.7643404,0.0
profit_per_transaction,1720873465.766343,1720873465.766343,0.0
profit_per_transaction,1720873465.767342,1720873465.767342,0.0
profit_per_transaction,1720873465.767342,1720873465.767342,0.0
profit_per_transaction,1720873465.7693427,1720873465.770362,0.0010192394256591797
profit_per_transaction,1720873465.7713418,1720873465.7713418,0.0
profit_per_transaction,1720873465.7763422,1720873465.7763422,0.0
profit_per_transaction,1720873465.7773423,1720873465.7773423,0.0
profit_per_transaction,1720873465.7803423,1720873465.7803423,0.0
profit_per_transaction,1720873465.7833428,1720873465.7833428,0.0
profit_per_transaction,1720873465.778343,1720873465.778343,0.0
profit_per_transaction,1720873465.7843432,1720873465.7843432,0.0
profit_per_transaction,1720873465.7913435,1720873465.7913435,0.0
profit_per_transaction,1720873465.794341,1720873465.794341,0.0
profit_per_transaction,1720873465.794341,1720873465.794341,0.0
profit_per_transaction,1720873465.7973428,1720873465.7973428,0.0
profit_per_transaction,1720873465.7973428,1720873465.7973428,0.0
profit_per_transaction,1720873465.8013422,1720873465.8013422,0.0
profit_per_transaction,1720873465.8013422,1720873465.8013422,0.0
profit_per_transaction,1720873465.803342,1720873465.803342,0.0
profit_per_transaction,1720873465.8043416,1720873465.8043416,0.0
profit_per_transaction,1720873465.8043416,1720873465.8043416,0.0
profit_per_transaction,1720873465.80634,1720873465.80634,0.0
profit_per_transaction,1720873465.80634,1720873465.80634,0.0
profit_per_transaction,1720873465.8083403,1720873465.8083403,0.0
profit_per_transaction,1720873465.809342,1720873465.809342,0.0
profit_per_transaction,1720873465.8103418,1720873465.8103418,0.0
profit_per_transaction,1720873465.8113472,1720873465.8113472,0.0
profit_per_transaction,1720873465.8133404,1720873465.8133404,0.0
profit_per_transaction,1720873465.8173423,1720873465.8173423,0.0
profit_per_transaction,1720873465.815343,1720873465.815343,0.0
profit_per_transaction,1720873465.8193405,1720873465.8193405,0.0
profit_per_transaction,1720873465.8183408,1720873465.8183408,0.0
profit_per_transaction,1720873465.8213422,1720873465.8213422,0.0
profit_per_transaction,1720873465.8223407,1720873465.8223407,0.0
profit_per_transaction,1720873465.8233492,1720873465.8233492,0.0
profit_per_transaction,1720873465.8243406,1720873465.825341,0.0010004043579101562
profit_per_transaction,1720873465.825341,1720873465.825341,0.0
profit_per_transaction,1720873465.827341,1720873465.827341,0.0
profit_per_transaction,1720873465.8283422,1720873465.8283422,0.0
profit_per_transaction,1720873465.8293426,1720873465.8293426,0.0
profit_per_transaction,1720873465.8303447,1720873465.8313427,0.0009980201721191406
profit_per_transaction,1720873465.8333478,1720873465.8333478,0.0
profit_per_transaction,1720873465.8333478,1720873465.8333478,0.0
profit_per_transaction,1720873465.8343415,1720873465.8353431,0.001001596450805664
profit_per_transaction,1720873465.8353431,1720873465.8353431,0.0
profit_per_transaction,1720873465.8373437,1720873465.8373437,0.0
profit_per_transaction,1720873465.840341,1720873465.840341,0.0
profit_per_transaction,1720873465.8413422,1720873465.8413422,0.0
profit_per_transaction,1720873465.840341,1720873465.840341,0.0
profit_per_transaction,1720873465.8443415,1720873465.8443415,0.0
profit_per_transaction,1720873465.8443415,1720873465.8443415,0.0
profit_per_transaction,1720873465.8463418,1720873465.8463418,0.0
profit_per_transaction,1720873465.847342,1720873465.847342,0.0
profit_per_transaction,1720873465.8503401,1720873465.8503401,0.0
profit_per_transaction,1720873465.8503401,1720873465.8503401,0.0
profit_per_transaction,1720873465.8513434,1720873465.8513434,0.0
profit_per_transaction,1720873465.85434,1720873465.85434,0.0
profit_per_transaction,1720873465.8553426,1720873465.8553426,0.0
profit_per_transaction,1720873465.8563406,1720873465.8563406,0.0
profit_per_transaction,1720873465.8563406,1720873465.8563406,0.0
profit_per_transaction,1720873465.8583403,1720873465.8583403,0.0
profit_per_transaction,1720873465.8593416,1720873465.8593416,0.0
profit_per_transaction,1720873465.8583403,1720873465.8593416,0.0010013580322265625
profit_per_transaction,1720873465.8623462,1720873465.8623462,0.0
profit_per_transaction,1720873465.86136,1720873465.86136,0.0
profit_per_transaction,1720873465.8663414,1720873465.8663414,0.0
profit_per_transaction,1720873465.8663414,1720873465.8673413,0.0009999275207519531
profit_per_transaction,1720873465.868344,1720873465.868344,0.0
profit_per_transaction,1720873465.8693407,1720873465.8693407,0.0
profit_per_transaction,1720873465.8703406,1720873465.8703406,0.0
profit_per_transaction,1720873465.8713439,1720873465.8713439,0.0
profit_per_transaction,1720873465.8723435,1720873465.873341,0.0009975433349609375
profit_per_transaction,1720873465.8753421,1720873465.8753421,0.0
profit_per_transaction,1720873465.873341,1720873465.873341,0.0
profit_per_transaction,1720873465.8763423,1720873465.8763423,0.0
profit_per_transaction,1720873465.878342,1720873465.878342,0.0
profit_per_transaction,1720873465.877343,1720873465.877343,0.0
profit_per_transaction,1720873465.880356,1720873465.880356,0.0
profit_per_transaction,1720873465.8823407,1720873465.8823407,0.0
profit_per_transaction,1720873465.881345,1720873465.881345,0.0
profit_per_transaction,1720873465.8853543,1720873465.8853543,0.0
profit_per_transaction,1720873465.8863413,1720873465.8863413,0.0
profit_per_transaction,1720873465.8893476,1720873465.8893476,0.0
profit_per_transaction,1720873465.8913448,1720873465.8913448,0.0
profit_per_transaction,1720873465.8933427,1720873465.8933427,0.0
profit_per_transaction,1720873465.8933427,1720873465.8933427,0.0
profit_per_transaction,1720873465.895342,1720873465.895342,0.0
profit_per_transaction,1720873465.8963413,1720873465.8963413,0.0
profit_per_transaction,1720873465.8973417,1720873465.8983412,0.00099945068359375
profit_per_transaction,1720873465.9023535,1720873465.9023535,0.0
profit_per_transaction,1720873465.9033456,1720873465.9033456,0.0
profit_per_transaction,1720873465.904342,1720873465.905342,0.0010001659393310547
profit_per_transaction,1720873465.9063437,1720873465.9063437,0.0
profit_per_transaction,1720873465.9063437,1720873465.9063437,0.0
profit_per_transaction,1720873465.908341,1720873465.908341,0.0
profit_per_transaction,1720873465.9093456,1720873465.9093456,0.0
profit_per_transaction,1720873465.9103434,1720873465.9103434,0.0
profit_per_transaction,1720873465.9103434,1720873465.9103434,0.0
profit_per_transaction,1720873465.9113433,1720873465.9113433,0.0
profit_per_transaction,1720873465.912343,1720873465.912343,0.0
profit_per_transaction,1720873465.9143398,1720873465.9143398,0.0
profit_per_transaction,1720873465.9143398,1720873465.9143398,0.0
profit_per_transaction,1720873465.9183404,1720873465.9183404,0.0
profit_per_transaction,1720873465.9183404,1720873465.9183404,0.0
profit_per_transaction,1720873465.9203434,1720873465.9203434,0.0
profit_per_transaction,1720873465.921356,1720873465.921356,0.0
profit_per_transaction,1720873465.9253404,1720873465.9253404,0.0
profit_per_transaction,1720873465.9283433,1720873465.9283433,0.0
profit_per_transaction,1720873465.9293432,1720873465.9293432,0.0
profit_per_transaction,1720873465.932342,1720873465.932342,0.0
profit_per_transaction,1720873465.9303453,1720873465.9303453,0.0
profit_per_transaction,1720873465.933344,1720873465.933344,0.0
profit_per_transaction,1720873465.934343,1720873465.934343,0.0
profit_per_transaction,1720873465.9363427,1720873465.9363427,0.0
profit_per_transaction,1720873465.9363427,1720873465.9363427,0.0
profit_per_transaction,1720873465.9383402,1720873465.9383402,0.0
profit_per_transaction,1720873465.9393406,1720873465.9393406,0.0
profit_per_transaction,1720873465.94035,1720873465.94035,0.0
profit_per_transaction,1720873465.9413464,1720873465.9413464,0.0
profit_per_transaction,1720873465.9423409,1720873465.9423409,0.0
profit_per_transaction,1720873465.944342,1720873465.944342,0.0
profit_per_transaction,1720873465.945341,1720873465.945341,0.0
profit_per_transaction,1720873465.945341,1720873465.945341,0.0
profit_per_transaction,1720873465.9503412,1720873465.9503412,0.0
profit_per_transaction,1720873465.949349,1720873465.949349,0.0
profit_per_transaction,1720873465.9513397,1720873465.9513397,0.0
profit_per_transaction,1720873465.9523413,1720873465.9523413,0.0
profit_per_transaction,1720873465.9533427,1720873465.9533427,0.0
profit_per_transaction,1720873465.954341,1720873465.954341,0.0
profit_per_transaction,1720873465.956344,1720873465.956344,0.0
profit_per_transaction,1720873465.957345,1720873465.957345,0.0
profit_per_transaction,1720873465.956344,1720873465.956344,0.0
profit_per_transaction,1720873465.9603431,1720873465.9603431,0.0
profit_per_transaction,1720873465.961344,1720873465.961344,0.0
profit_per_transaction,1720873465.9623435,1720873465.9623435,0.0
profit_per_transaction,1720873465.9633448,1720873465.9633448,0.0
profit_per_transaction,1720873465.9633448,1720873465.9633448,0.0
profit_per_transaction,1720873465.965343,1720873465.9663413,0.0009982585906982422
profit_per_transaction,1720873465.967342,1720873465.967342,0.0
profit_per_transaction,1720873465.9663413,1720873465.9663413,0.0
profit_per_transaction,1720873465.969345,1720873465.969345,0.0
profit_per_transaction,1720873465.969345,1720873465.969345,0.0
profit_per_transaction,1720873465.971346,1720873465.9723423,0.0009963512420654297
profit_per_transaction,1720873465.9733415,1720873465.9733415,0.0
profit_per_transaction,1720873465.9863436,1720873465.9863436,0.0
profit_per_transaction,1720873465.9903579,1720873465.9903579,0.0
profit_per_transaction,1720873465.9913454,1720873465.9913454,0.0
profit_per_transaction,1720873465.9923422,1720873465.9923422,0.0
profit_per_transaction,1720873465.9933429,1720873465.9943419,0.0009989738464355469
profit_per_transaction,1720873465.9963415,1720873465.9963415,0.0
profit_per_transaction,1720873466.0043437,1720873466.0043437,0.0
profit_per_transaction,1720873466.0073452,1720873466.0073452,0.0
profit_per_transaction,1720873466.0093575,1720873466.0103412,0.0009837150573730469
profit_per_transaction,1720873466.0103412,1720873466.0103412,0.0
profit_per_transaction,1720873466.017341,1720873466.017341,0.0
profit_per_transaction,1720873466.0163405,1720873466.0163405,0.0
profit_per_transaction,1720873466.0203447,1720873466.0203447,0.0
profit_per_transaction,1720873466.0203447,1720873466.021342,0.000997304916381836
profit_per_transaction,1720873466.021342,1720873466.021342,0.0
profit_per_transaction,1720873466.0223446,1720873466.0223446,0.0
profit_per_transaction,1720873466.0253432,1720873466.0253432,0.0
profit_per_transaction,1720873466.0333455,1720873466.0333455,0.0
profit_per_transaction,1720873466.035341,1720873466.035341,0.0
profit_per_transaction,1720873466.0413408,1720873466.0413408,0.0
profit_per_transaction,1720873466.0443423,1720873466.0443423,0.0
profit_per_transaction,1720873466.0513418,1720873466.0513418,0.0
profit_per_transaction,1720873466.0523415,1720873466.0523415,0.0
profit_per_transaction,1720873466.054343,1720873466.054343,0.0
profit_per_transaction,1720873466.053342,1720873466.053342,0.0
profit_per_transaction,1720873466.055345,1720873466.055345,0.0
load_data,1720873466.0403426,1720873466.0623422,0.021999597549438477
profit_per_transaction,1720873466.0633445,1720873466.0633445,0.0
profit_per_transaction,1720873466.1143398,1720873466.117343,0.0030031204223632812
tickers,1720873466.126348,1720873466.128343,0.001995086669921875
profit_per_transaction,1720873466.0973632,1720873466.0973632,0.0
profit_per_transaction,1720873466.1293414,1720873466.1293414,0.0
profit_per_transaction,1720873466.1353471,1720873466.1353471,0.0
profit_per_transaction,1720873466.1373398,1720873466.1373398,0.0
tickers,1720873466.1343439,1720873466.1373398,0.0029959678649902344
profit_per_transaction,1720873466.139341,1720873466.139341,0.0
profit_per_transaction,1720873466.141344,1720873466.141344,0.0
tickers,1720873466.139341,1720873466.141344,0.0020029544830322266
profit_per_transaction,1720873466.1423402,1720873466.1423402,0.0
profit_per_transaction,1720873466.1433425,1720873466.1433425,0.0
profit_per_transaction,1720873466.1463437,1720873466.1463437,0.0
profit_per_transaction,1720873466.149345,1720873466.150343,0.0009980201721191406
profit_per_transaction,1720873466.1523438,1720873466.1523438,0.0
profit_per_transaction,1720873466.1563427,1720873466.1563427,0.0
profit_per_transaction,1720873466.157345,1720873466.157345,0.0
profit_per_transaction,1720873466.1623416,1720873466.1623416,0.0
profit_per_transaction,1720873466.1623416,1720873466.163344,0.0010023117065429688
profit_per_transaction,1720873466.1713505,1720873466.1713505,0.0
profit_per_transaction,1720873466.174347,1720873466.174347,0.0
profit_per_transaction,1720873466.172345,1720873466.172345,0.0
profit_per_transaction,1720873466.1763556,1720873466.1763556,0.0
profit_per_transaction,1720873466.1783462,1720873466.1783462,0.0
profit_per_transaction,1720873466.179349,1720873466.179349,0.0
profit_per_transaction,1720873466.1803443,1720873466.1803443,0.0
profit_per_transaction,1720873466.1843464,1720873466.1843464,0.0
profit_per_transaction,1720873466.1853411,1720873466.1853411,0.0
profit_per_transaction,1720873466.1873405,1720873466.1883426,0.0010020732879638672
profit_per_transaction,1720873466.1873405,1720873466.1873405,0.0
profit_per_transaction,1720873466.1893423,1720873466.1893423,0.0
profit_per_transaction,1720873466.1943414,1720873466.1943414,0.0
profit_per_transaction,1720873466.1953568,1720873466.1953568,0.0
profit_per_transaction,1720873466.193342,1720873466.193342,0.0
profit_per_transaction,1720873466.1973412,1720873466.1973412,0.0
profit_per_transaction,1720873466.1973412,1720873466.1973412,0.0
profit_per_transaction,1720873466.2023418,1720873466.2023418,0.0
profit_per_transaction,1720873466.2043438,1720873466.2043438,0.0
profit_per_transaction,1720873466.205348,1720873466.205348,0.0
profit_per_transaction,1720873466.206357,1720873466.206357,0.0
profit_per_transaction,1720873466.207345,1720873466.207345,0.0
profit_per_transaction,1720873466.20934,1720873466.20934,0.0
profit_per_transaction,1720873466.2103415,1720873466.2103415,0.0
profit_per_transaction,1720873466.2183459,1720873466.2183459,0.0
profit_per_transaction,1720873466.2203405,1720873466.2213407,0.0010001659393310547
profit_per_transaction,1720873466.2213407,1720873466.2213407,0.0
profit_per_transaction,1720873466.2253418,1720873466.2253418,0.0
profit_per_transaction,1720873466.227342,1720873466.227342,0.0
profit_per_transaction,1720873466.2263424,1720873466.2263424,0.0
profit_per_transaction,1720873466.2293427,1720873466.2293427,0.0
profit_per_transaction,1720873466.2303421,1720873466.2303421,0.0
profit_per_transaction,1720873466.2303421,1720873466.2303421,0.0
profit_per_transaction,1720873466.233343,1720873466.233343,0.0
profit_per_transaction,1720873466.2353415,1720873466.2353415,0.0
profit_per_transaction,1720873466.2363555,1720873466.2363555,0.0
profit_per_transaction,1720873466.2373416,1720873466.2373416,0.0
profit_per_transaction,1720873466.2383432,1720873466.2383432,0.0
profit_per_transaction,1720873466.2403414,1720873466.2403414,0.0
profit_per_transaction,1720873466.2433405,1720873466.2433405,0.0
profit_per_transaction,1720873466.2423425,1720873466.2423425,0.0
profit_per_transaction,1720873466.2443407,1720873466.2443407,0.0
profit_per_transaction,1720873466.2453427,1720873466.2453427,0.0
profit_per_transaction,1720873466.2463398,1720873466.24734,0.0010001659393310547
profit_per_transaction,1720873466.24734,1720873466.24734,0.0
profit_per_transaction,1720873466.2493422,1720873466.2493422,0.0
profit_per_transaction,1720873466.2493422,1720873466.2493422,0.0
profit_per_transaction,1720873466.2503448,1720873466.2503448,0.0
profit_per_transaction,1720873466.251342,1720873466.251342,0.0
profit_per_transaction,1720873466.251342,1720873466.251342,0.0
profit_per_transaction,1720873466.2533412,1720873466.2533412,0.0
profit_per_transaction,1720873466.252341,1720873466.252341,0.0
profit_per_transaction,1720873466.2543411,1720873466.2543411,0.0
profit_per_transaction,1720873466.2543411,1720873466.2543411,0.0
profit_per_transaction,1720873466.2583447,1720873466.2593412,0.0009965896606445312
profit_per_transaction,1720873466.2593412,1720873466.2593412,0.0
profit_per_transaction,1720873466.2613425,1720873466.2613425,0.0
profit_per_transaction,1720873466.2613425,1720873466.2613425,0.0
profit_per_transaction,1720873466.2623446,1720873466.2623446,0.0
profit_per_transaction,1720873466.2643409,1720873466.2643409,0.0
profit_per_transaction,1720873466.2663422,1720873466.2663422,0.0
profit_per_transaction,1720873466.271341,1720873466.271341,0.0
profit_per_transaction,1720873466.2723427,1720873466.2723427,0.0
profit_per_transaction,1720873466.2743478,1720873466.2743478,0.0
profit_per_transaction,1720873466.2753444,1720873466.2763405,0.0009961128234863281
profit_per_transaction,1720873466.277343,1720873466.277343,0.0
profit_per_transaction,1720873466.277343,1720873466.277343,0.0
profit_per_transaction,1720873466.2803428,1720873466.2803428,0.0
profit_per_transaction,1720873466.279343,1720873466.279343,0.0
profit_per_transaction,1720873466.2833412,1720873466.2833412,0.0
profit_per_transaction,1720873466.2843423,1720873466.2843423,0.0
profit_per_transaction,1720873466.2873425,1720873466.2873425,0.0
profit_per_transaction,1720873466.2883406,1720873466.2883406,0.0
profit_per_transaction,1720873466.2893424,1720873466.2893424,0.0
profit_per_transaction,1720873466.2913396,1720873466.2913396,0.0
profit_per_transaction,1720873466.2923517,1720873466.2923517,0.0
profit_per_transaction,1720873466.293344,1720873466.293344,0.0
profit_per_transaction,1720873466.29434,1720873466.29434,0.0
profit_per_transaction,1720873466.2953405,1720873466.2953405,0.0
profit_per_transaction,1720873466.2983418,1720873466.2983418,0.0
profit_per_transaction,1720873466.2973409,1720873466.2973409,0.0
profit_per_transaction,1720873466.3003423,1720873466.3003423,0.0
profit_per_transaction,1720873466.3033412,1720873466.3033412,0.0
profit_per_transaction,1720873466.3043416,1720873466.3043416,0.0
profit_per_transaction,1720873466.3033412,1720873466.3033412,0.0
profit_per_transaction,1720873466.3083422,1720873466.3093445,0.0010023117065429688
profit_per_transaction,1720873466.3083422,1720873466.3083422,0.0
profit_per_transaction,1720873466.3103433,1720873466.3103433,0.0
